,image_name,x0,y0,x1,y1,class
0,Transformed/Jasminum (Jasmine)/1_0_0_0.jpg,0.0,0.0,0.5,0.375,Jasminum (Jasmine)
1,Transformed/Jasminum (Jasmine)/1_0_1_0.jpg,0.5,0.0,1.0,0.375,Jasminum (Jasmine)
2,Transformed/Jasminum (Jasmine)/1_0_0_1.jpg,0.0,0.625,0.5,1.0,Jasminum (Jasmine)
3,Transformed/Jasminum (Jasmine)/1_0_1_1.jpg,0.5,0.625,1.0,1.0,Jasminum (Jasmine)
4,Transformed/Jasminum (Jasmine)/1_22_0_0.jpg,0.0,0.0,0.6040693998143607,0.5349972421705013,Jasminum (Jasmine)
5,Transformed/Jasminum (Jasmine)/1_22_1_0.jpg,0.39,0.0,0.9940693998143607,0.5349972421705013,Jasminum (Jasmine)
6,Transformed/Jasminum (Jasmine)/1_22_0_1.jpg,0.0,0.465,0.6040693998143607,0.9999972421705013,Jasminum (Jasmine)
7,Transformed/Jasminum (Jasmine)/1_22_1_1.jpg,0.39,0.465,0.9940693998143607,0.9999972421705013,Jasminum (Jasmine)
8,Transformed/Jasminum (Jasmine)/1_45_0_0.jpg,0.0,0.0,0.6187184335382291,0.6187184335382291,Jasminum (Jasmine)
9,Transformed/Jasminum (Jasmine)/1_45_1_0.jpg,0.38,0.0,0.9987184335382291,0.6187184335382291,Jasminum (Jasmine)
10,Transformed/Jasminum (Jasmine)/1_45_0_1.jpg,0.0,0.375,0.6187184335382291,0.9937184335382291,Jasminum (Jasmine)
11,Transformed/Jasminum (Jasmine)/1_45_1_1.jpg,0.38,0.375,0.9987184335382291,0.9937184335382291,Jasminum (Jasmine)
12,Transformed/Jasminum (Jasmine)/1_67_0_0.jpg,0.0,0.0,0.540554884289302,0.6067765999096979,Jasminum (Jasmine)
13,Transformed/Jasminum (Jasmine)/1_67_1_0.jpg,0.45,0.0,0.990554884289302,0.6067765999096979,Jasminum (Jasmine)
14,Transformed/Jasminum (Jasmine)/1_67_0_1.jpg,0.0,0.385,0.540554884289302,0.9917765999096979,Jasminum (Jasmine)
15,Transformed/Jasminum (Jasmine)/1_67_1_1.jpg,0.45,0.385,0.990554884289302,0.9917765999096979,Jasminum (Jasmine)
16,Transformed/Jasminum (Jasmine)/1_90_0_0.jpg,0.0,0.0,0.5,0.5,Jasminum (Jasmine)
17,Transformed/Jasminum (Jasmine)/1_90_1_0.jpg,0.625,0.0,1.125,0.5,Jasminum (Jasmine)
18,Transformed/Jasminum (Jasmine)/1_90_0_1.jpg,0.0,0.5,0.5,1.0,Jasminum (Jasmine)
19,Transformed/Jasminum (Jasmine)/1_90_1_1.jpg,0.625,0.5,1.125,1.0,Jasminum (Jasmine)
20,Transformed/Jasminum (Jasmine)/1_112_0_0.jpg,0.0,0.0,0.5349972421705015,0.6040693998143607,Jasminum (Jasmine)
21,Transformed/Jasminum (Jasmine)/1_112_1_0.jpg,0.46,0.0,0.9949972421705015,0.6040693998143607,Jasminum (Jasmine)
22,Transformed/Jasminum (Jasmine)/1_112_0_1.jpg,0.0,0.395,0.5349972421705015,0.9990693998143607,Jasminum (Jasmine)
23,Transformed/Jasminum (Jasmine)/1_112_1_1.jpg,0.46,0.395,0.9949972421705015,0.9990693998143607,Jasminum (Jasmine)
24,Transformed/Jasminum (Jasmine)/1_135_0_0.jpg,0.0,0.0,0.6187184335382291,0.6187184335382291,Jasminum (Jasmine)
25,Transformed/Jasminum (Jasmine)/1_135_1_0.jpg,0.38,0.0,0.9987184335382291,0.6187184335382291,Jasminum (Jasmine)
26,Transformed/Jasminum (Jasmine)/1_135_0_1.jpg,0.0,0.375,0.6187184335382291,0.9937184335382291,Jasminum (Jasmine)
27,Transformed/Jasminum (Jasmine)/1_135_1_1.jpg,0.38,0.375,0.9987184335382291,0.9937184335382291,Jasminum (Jasmine)
28,Transformed/Jasminum (Jasmine)/1_157_0_0.jpg,0.0,0.0,0.6067765999096979,0.540554884289302,Jasminum (Jasmine)
29,Transformed/Jasminum (Jasmine)/1_157_1_0.jpg,0.39,0.0,0.996776599909698,0.540554884289302,Jasminum (Jasmine)
30,Transformed/Jasminum (Jasmine)/1_157_0_1.jpg,0.0,0.455,0.6067765999096979,0.9955548842893021,Jasminum (Jasmine)
31,Transformed/Jasminum (Jasmine)/1_157_1_1.jpg,0.39,0.455,0.996776599909698,0.9955548842893021,Jasminum (Jasmine)
32,Transformed/Jasminum (Jasmine)/1_180_0_0.jpg,0.0,0.0,0.5,0.375,Jasminum (Jasmine)
33,Transformed/Jasminum (Jasmine)/1_180_1_0.jpg,0.5,0.0,1.0,0.375,Jasminum (Jasmine)
34,Transformed/Jasminum (Jasmine)/1_180_0_1.jpg,0.0,0.625,0.5,1.0,Jasminum (Jasmine)
35,Transformed/Jasminum (Jasmine)/1_180_1_1.jpg,0.5,0.625,1.0,1.0,Jasminum (Jasmine)
36,Transformed/Jasminum (Jasmine)/1_202_0_0.jpg,0.0,0.0,0.6040693998143607,0.5349972421705013,Jasminum (Jasmine)
37,Transformed/Jasminum (Jasmine)/1_202_1_0.jpg,0.39,0.0,0.9940693998143607,0.5349972421705013,Jasminum (Jasmine)
38,Transformed/Jasminum (Jasmine)/1_202_0_1.jpg,0.0,0.465,0.6040693998143607,0.9999972421705013,Jasminum (Jasmine)
39,Transformed/Jasminum (Jasmine)/1_202_1_1.jpg,0.39,0.465,0.9940693998143607,0.9999972421705013,Jasminum (Jasmine)
40,Transformed/Jasminum (Jasmine)/1_225_0_0.jpg,0.0,0.0,0.6187184335382291,0.6187184335382291,Jasminum (Jasmine)
41,Transformed/Jasminum (Jasmine)/1_225_1_0.jpg,0.38,0.0,0.9987184335382291,0.6187184335382291,Jasminum (Jasmine)
42,Transformed/Jasminum (Jasmine)/1_225_0_1.jpg,0.0,0.375,0.6187184335382291,0.9937184335382291,Jasminum (Jasmine)
43,Transformed/Jasminum (Jasmine)/1_225_1_1.jpg,0.38,0.375,0.9987184335382291,0.9937184335382291,Jasminum (Jasmine)
44,Transformed/Jasminum (Jasmine)/1_247_0_0.jpg,0.0,0.0,0.540554884289302,0.6067765999096979,Jasminum (Jasmine)
45,Transformed/Jasminum (Jasmine)/1_247_1_0.jpg,0.45,0.0,0.990554884289302,0.6067765999096979,Jasminum (Jasmine)
46,Transformed/Jasminum (Jasmine)/1_247_0_1.jpg,0.0,0.385,0.540554884289302,0.9917765999096979,Jasminum (Jasmine)
47,Transformed/Jasminum (Jasmine)/1_247_1_1.jpg,0.45,0.385,0.990554884289302,0.9917765999096979,Jasminum (Jasmine)
48,Transformed/Jasminum (Jasmine)/1_270_0_0.jpg,0.0,0.0,0.5,0.5,Jasminum (Jasmine)
