,image_name,x0,y0,x1,y1,class
0,Transformed/Moringa Oleifera (Malunggay)/1_0_0_0.jpg,0.0,0.0,0.5,0.33,Moringa Oleifera (Malunggay)
1,Transformed/Moringa Oleifera (Malunggay)/1_0_1_0.jpg,0.5,0.0,1.0,0.33,Moringa Oleifera (Malunggay)
2,Transformed/Moringa Oleifera (Malunggay)/1_0_0_1.jpg,0.0,0.67,0.5,1.0,Moringa Oleifera (Malunggay)
3,Transformed/Moringa Oleifera (Malunggay)/1_0_1_1.jpg,0.5,0.67,1.0,1.0,Moringa Oleifera (Malunggay)
4,Transformed/Moringa Oleifera (Malunggay)/1_22_0_0.jpg,0.0,0.0,0.5872121031106446,0.49327396871499585,Moringa Oleifera (Malunggay)
5,Transformed/Moringa Oleifera (Malunggay)/1_22_1_0.jpg,0.41,0.0,0.9972121031106447,0.49327396871499585,Moringa Oleifera (Malunggay)
6,Transformed/Moringa Oleifera (Malunggay)/1_22_0_1.jpg,0.0,0.5,0.5872121031106446,0.9932739687149958,Moringa Oleifera (Malunggay)
7,Transformed/Moringa Oleifera (Malunggay)/1_22_1_1.jpg,0.41,0.5,0.9972121031106447,0.9932739687149958,Moringa Oleifera (Malunggay)
8,Transformed/Moringa Oleifera (Malunggay)/1_45_0_0.jpg,0.0,0.0,0.5868986283848345,0.5868986283848345,Moringa Oleifera (Malunggay)
9,Transformed/Moringa Oleifera (Malunggay)/1_45_1_0.jpg,0.41,0.0,0.9968986283848345,0.5868986283848345,Moringa Oleifera (Malunggay)
10,Transformed/Moringa Oleifera (Malunggay)/1_45_0_1.jpg,0.0,0.41,0.5868986283848345,0.9968986283848345,Moringa Oleifera (Malunggay)
11,Transformed/Moringa Oleifera (Malunggay)/1_45_1_1.jpg,0.41,0.41,0.9968986283848345,0.9968986283848345,Moringa Oleifera (Malunggay)
12,Transformed/Moringa Oleifera (Malunggay)/1_67_0_0.jpg,0.0,0.0,0.5,0.5891936991276806,Moringa Oleifera (Malunggay)
13,Transformed/Moringa Oleifera (Malunggay)/1_67_1_0.jpg,0.5,0.0,1.0,0.5891936991276806,Moringa Oleifera (Malunggay)
14,Transformed/Moringa Oleifera (Malunggay)/1_67_0_1.jpg,0.0,0.41,0.5,0.9991936991276806,Moringa Oleifera (Malunggay)
15,Transformed/Moringa Oleifera (Malunggay)/1_67_1_1.jpg,0.5,0.41,1.0,0.9991936991276806,Moringa Oleifera (Malunggay)
16,Transformed/Moringa Oleifera (Malunggay)/1_90_0_0.jpg,0.0,0.0,0.5,0.5,Moringa Oleifera (Malunggay)
17,Transformed/Moringa Oleifera (Malunggay)/1_90_1_0.jpg,0.67,0.0,1.17,0.5,Moringa Oleifera (Malunggay)
18,Transformed/Moringa Oleifera (Malunggay)/1_90_0_1.jpg,0.0,0.5,0.5,1.0,Moringa Oleifera (Malunggay)
19,Transformed/Moringa Oleifera (Malunggay)/1_90_1_1.jpg,0.67,0.5,1.17,1.0,Moringa Oleifera (Malunggay)
20,Transformed/Moringa Oleifera (Malunggay)/1_112_0_0.jpg,0.0,0.0,0.5,0.5872121031106446,Moringa Oleifera (Malunggay)
21,Transformed/Moringa Oleifera (Malunggay)/1_112_1_0.jpg,0.5,0.0,1.0,0.5872121031106446,Moringa Oleifera (Malunggay)
22,Transformed/Moringa Oleifera (Malunggay)/1_112_0_1.jpg,0.0,0.41,0.5,0.9972121031106447,Moringa Oleifera (Malunggay)
23,Transformed/Moringa Oleifera (Malunggay)/1_112_1_1.jpg,0.5,0.41,1.0,0.9972121031106447,Moringa Oleifera (Malunggay)
24,Transformed/Moringa Oleifera (Malunggay)/1_135_0_0.jpg,0.0,0.0,0.5868986283848344,0.5868986283848343,Moringa Oleifera (Malunggay)
25,Transformed/Moringa Oleifera (Malunggay)/1_135_1_0.jpg,0.41,0.0,0.9968986283848343,0.5868986283848343,Moringa Oleifera (Malunggay)
26,Transformed/Moringa Oleifera (Malunggay)/1_135_0_1.jpg,0.0,0.41,0.5868986283848344,0.9968986283848343,Moringa Oleifera (Malunggay)
27,Transformed/Moringa Oleifera (Malunggay)/1_135_1_1.jpg,0.41,0.41,0.9968986283848343,0.9968986283848343,Moringa Oleifera (Malunggay)
28,Transformed/Moringa Oleifera (Malunggay)/1_157_0_0.jpg,0.0,0.0,0.5891936991276806,0.4991321658839422,Moringa Oleifera (Malunggay)
29,Transformed/Moringa Oleifera (Malunggay)/1_157_1_0.jpg,0.41,0.0,0.9991936991276806,0.4991321658839422,Moringa Oleifera (Malunggay)
30,Transformed/Moringa Oleifera (Malunggay)/1_157_0_1.jpg,0.0,0.5,0.5891936991276806,0.9991321658839422,Moringa Oleifera (Malunggay)
31,Transformed/Moringa Oleifera (Malunggay)/1_157_1_1.jpg,0.41,0.5,0.9991936991276806,0.9991321658839422,Moringa Oleifera (Malunggay)
32,Transformed/Moringa Oleifera (Malunggay)/1_180_0_0.jpg,0.0,0.0,0.5,0.33,Moringa Oleifera (Malunggay)
33,Transformed/Moringa Oleifera (Malunggay)/1_180_1_0.jpg,0.5,0.0,1.0,0.33,Moringa Oleifera (Malunggay)
34,Transformed/Moringa Oleifera (Malunggay)/1_180_0_1.jpg,0.0,0.67,0.5,1.0,Moringa Oleifera (Malunggay)
35,Transformed/Moringa Oleifera (Malunggay)/1_180_1_1.jpg,0.5,0.67,1.0,1.0,Moringa Oleifera (Malunggay)
36,Transformed/Moringa Oleifera (Malunggay)/1_202_0_0.jpg,0.0,0.0,0.5872121031106446,0.49327396871499585,Moringa Oleifera (Malunggay)
37,Transformed/Moringa Oleifera (Malunggay)/1_202_1_0.jpg,0.41,0.0,0.9972121031106447,0.49327396871499585,Moringa Oleifera (Malunggay)
38,Transformed/Moringa Oleifera (Malunggay)/1_202_0_1.jpg,0.0,0.5,0.5872121031106446,0.9932739687149958,Moringa Oleifera (Malunggay)
