,Unnamed: 0,image_name,x0,y0,x1,y1,class
1084,1084,Transformed\Momordica Charantia (Ampalaya)\train\23_360_0_0.jpg,0.0,0.0,0.5000000000000001,0.5000000000000001,Momordica Charantia (Ampalaya)
1815,1815,Transformed\Momordica Charantia (Ampalaya)\train\33_247_1_1.jpg,0.47,0.395,0.9921447872202532,0.9939619773399124,Momordica Charantia (Ampalaya)
3151,3151,Transformed\Momordica Charantia (Ampalaya)\train\6_112_1_1.jpg,0.385,0.44,0.996561531682679,0.9935409192618372,Momordica Charantia (Ampalaya)
683,683,Transformed\Momordica Charantia (Ampalaya)\train\19_0_1_1.jpg,0.625,0.5,1.0,1.0,Momordica Charantia (Ampalaya)
1125,1125,Transformed\Momordica Charantia (Ampalaya)\train\24_202_1_0.jpg,0.38,0.0,0.9971806305839176,0.5674486770803387,Momordica Charantia (Ampalaya)
1263,1263,Transformed\Momordica Charantia (Ampalaya)\train\26_202_1_1.jpg,0.39,0.465,0.9940693998143608,0.9999972421705012,Momordica Charantia (Ampalaya)
1794,1794,Transformed\Momordica Charantia (Ampalaya)\train\33_135_0_1.jpg,0.0,0.395,0.6045762979144981,0.9995762979144982,Momordica Charantia (Ampalaya)
2950,2950,Transformed\Momordica Charantia (Ampalaya)\train\49_135_0_1.jpg,0.0,0.41,0.5868986283848344,0.9968986283848345,Momordica Charantia (Ampalaya)
3039,3039,Transformed\Momordica Charantia (Ampalaya)\train\5_247_1_1.jpg,0.53,0.42,1.03,0.9935644539881096,Momordica Charantia (Ampalaya)
2903,2903,Transformed\Momordica Charantia (Ampalaya)\train\48_247_1_1.jpg,0.49,0.405,0.9937346901512044,0.9961473547701268,Momordica Charantia (Ampalaya)
2228,2228,Transformed\Momordica Charantia (Ampalaya)\train\39_292_0_0.jpg,0.0,0.0,0.6508952239913498,0.6508952239913497,Momordica Charantia (Ampalaya)
649,649,Transformed\Momordica Charantia (Ampalaya)\train\18_202_1_0.jpg,0.45,0.0,0.9922593119007352,0.3820119061669813,Momordica Charantia (Ampalaya)
1862,1862,Transformed\Momordica Charantia (Ampalaya)\train\34_135_0_1.jpg,0.0,0.29,0.7071067811865476,0.9971067811865476,Momordica Charantia (Ampalaya)
2688,2688,Transformed\Momordica Charantia (Ampalaya)\train\45_202_0_0.jpg,0.0,0.0,0.5797199712423264,0.47473029162366,Momordica Charantia (Ampalaya)
2609,2609,Transformed\Momordica Charantia (Ampalaya)\train\44_135_1_0.jpg,0.29,0.0,0.9971067811865476,0.7071067811865476,Momordica Charantia (Ampalaya)
252,252,Transformed\Momordica Charantia (Ampalaya)\train\12_270_0_0.jpg,0.0,0.0,0.5,0.5,Momordica Charantia (Ampalaya)
3043,3043,Transformed\Momordica Charantia (Ampalaya)\train\5_270_1_1.jpg,0.71,0.5,1.21,1.0,Momordica Charantia (Ampalaya)
773,773,Transformed\Momordica Charantia (Ampalaya)\train\2_135_1_0.jpg,0.38,0.0,0.9987184335382292,0.6187184335382291,Momordica Charantia (Ampalaya)
2945,2945,Transformed\Momordica Charantia (Ampalaya)\train\49_112_1_0.jpg,0.5,0.0,1.0,0.5872121031106446,Momordica Charantia (Ampalaya)
2766,2766,Transformed\Momordica Charantia (Ampalaya)\train\46_247_0_1.jpg,0.0,0.385,0.540554884289302,0.991776599909698,Momordica Charantia (Ampalaya)
2588,2588,Transformed\Momordica Charantia (Ampalaya)\train\44_22_0_0.jpg,0.0,0.0,0.6508952239913497,0.6508952239913498,Momordica Charantia (Ampalaya)
401,401,Transformed\Momordica Charantia (Ampalaya)\train\14_337_1_0.jpg,0.42,0.0,0.9935644539881096,0.4623119717458446,Momordica Charantia (Ampalaya)
895,895,Transformed\Momordica Charantia (Ampalaya)\train\21_45_1_1.jpg,0.405,0.4,0.9954341622907672,0.9904341622907672,Momordica Charantia (Ampalaya)
752,752,Transformed\Momordica Charantia (Ampalaya)\train\2_22_0_0.jpg,0.0,0.0,0.6040693998143607,0.5349972421705013,Momordica Charantia (Ampalaya)
2813,2813,Transformed\Momordica Charantia (Ampalaya)\train\47_135_1_0.jpg,0.39,0.0,0.998111831820431,0.6081118318204309,Momordica Charantia (Ampalaya)
1254,1254,Transformed\Momordica Charantia (Ampalaya)\train\26_157_0_1.jpg,0.0,0.455,0.6067765999096979,0.995554884289302,Momordica Charantia (Ampalaya)
266,266,Transformed\Momordica Charantia (Ampalaya)\train\12_337_0_1.jpg,0.0,0.475,0.5989619773399124,0.9971447872202532,Momordica Charantia (Ampalaya)
857,857,Transformed\Momordica Charantia (Ampalaya)\train\20_225_1_0.jpg,0.4,0.0,0.9904341622907672,0.5904341622907673,Momordica Charantia (Ampalaya)
678,678,Transformed\Momordica Charantia (Ampalaya)\train\18_360_0_1.jpg,0.0,0.79,0.5,1.0000000000000002,Momordica Charantia (Ampalaya)
514,514,Transformed\Momordica Charantia (Ampalaya)\train\16_202_0_1.jpg,0.0,0.465,0.6040693998143607,0.9999972421705012,Momordica Charantia (Ampalaya)
229,229,Transformed\Momordica Charantia (Ampalaya)\train\12_135_1_0.jpg,0.39,0.0,0.9945762979144982,0.6045762979144982,Momordica Charantia (Ampalaya)
757,757,Transformed\Momordica Charantia (Ampalaya)\train\2_45_1_0.jpg,0.38,0.0,0.9987184335382292,0.6187184335382291,Momordica Charantia (Ampalaya)
2800,2800,Transformed\Momordica Charantia (Ampalaya)\train\47_67_0_0.jpg,0.0,0.0,0.5267473114875153,0.6009156329823588,Momordica Charantia (Ampalaya)
1559,1559,Transformed\Momordica Charantia (Ampalaya)\train\3_337_1_1.jpg,0.455,0.39,0.995554884289302,0.996776599909698,Momordica Charantia (Ampalaya)
68,68,Transformed\Momordica Charantia (Ampalaya)\train\10_0_0_0.jpg,0.0,0.0,0.5,0.335,Momordica Charantia (Ampalaya)
3139,3139,Transformed\Momordica Charantia (Ampalaya)\train\6_45_1_1.jpg,0.365,0.36,0.99786056916196,0.99286056916196,Momordica Charantia (Ampalaya)
